Racing / Driving,93.75999999999999,69.46206896551725
Action,396.28000000000003,68.1027397260274
Educational,12.419999999999998,68.14285714285714
Sports,108.50000000000001,70.52521008403362
Role-Playing (RPG),69.98999999999998,70.14285714285714
Strategy,40.660000000000004,70.43396226415095
Adventure,17.219999999999995,66.10958904109589
Simulation,71.65999999999997,71.57758620689656
